Time,Ne,,,,Sample,Population,PopulationQin,LineThickness
828257.9103,8.512855449,24298.59168,0.032397,0.033869,Iran67.,SWAsia,SWAsia,no
904993.6397,8.512855449,23762.46309,0.031682,0.033131,Iran67.,SWAsia,SWAsia,no
988331.9937,8.503112911,23054.33238,0.030738,0.032133,Iran67.,SWAsia,SWAsia,no
1078841.781,8.503112911,22122.26254,0.029495,0.030824,Iran67.,SWAsia,SWAsia,no
1177139.474,8.659975726,20648.62838,0.02753,0.028752,Iran67.,SWAsia,SWAsia,no
1283894.933,8.659975726,19430.72742,0.025907,0.027026,Iran67.,SWAsia,SWAsia,no
1399835.851,8.960831674,17501.44742,0.023334,0.024319,Iran67.,SWAsia,SWAsia,no
1525753.475,8.960831674,16143.98781,0.021524,0.022392,Iran67.,SWAsia,SWAsia,no
1662505.149,9.35679473,14117.19738,0.018822,0.019556,Iran67.,SWAsia,SWAsia,no
1811023.845,9.35679473,12751.60081,0.017001,0.017623,Iran67.,SWAsia,SWAsia,no
1972321.978,9.783047043,10891.69199,0.014522,0.015032,Iran67.,SWAsia,SWAsia,no
2147499.033,9.783047043,9610.36888,0.012813,0.013231,Iran67.,SWAsia,SWAsia,no
2337749.189,10.1680687,8049.330232,0.010732,0.011067,Iran67.,SWAsia,SWAsia,no
2544369.583,10.1680687,6907.552082,0.00921,0.009477,Iran67.,SWAsia,SWAsia,no
2768767.936,10.45526776,5669.540766,0.007559,0.00777,Iran67.,SWAsia,SWAsia,no
3012475.264,10.45526776,4700.429708,0.006267,0.006432,Iran67.,SWAsia,SWAsia,no
3277152.233,10.61319944,3759.146335,0.005012,0.005141,Iran67.,SWAsia,SWAsia,no
3564603.14,10.61319944,2983.583662,0.003978,0.004078,Iran67.,SWAsia,SWAsia,no
3876787.992,10.63219342,2301.59833,0.003069,0.003146,Iran67.,SWAsia,SWAsia,no
4215835.21,10.63219342,1727.971946,0.002304,0.002363,Iran67.,SWAsia,SWAsia,no
4584054.984,10.52277944,1267.215342,0.00169,0.001734,Iran67.,SWAsia,SWAsia,no
4983958.33,10.52277944,886.331178,0.001182,0.001215,Iran67.,SWAsia,SWAsia,no
5418271.716,10.24153856,609.390197,0.000812,0.000836,Iran67.,SWAsia,SWAsia,no
5889955.487,10.24153856,388.223415,0.000518,0.000534,Iran67.,SWAsia,SWAsia,no
6402225.475,10.24153856,236.243892,0.000315,0.000326,Iran67.,SWAsia,SWAsia,no
6958573.337,10.24153856,136.780762,0.000182,0.000189,Iran67.,SWAsia,SWAsia,no
0,2.389191672,21258.0172,0.025793,0.033019,China_84.,CentralAsia,CentralAsia,no
5602.595944,4.012667443,13439.81159,0.016307,0.012171,China_84.,CentralAsia,CentralAsia,no
11682.42815,6.633582539,8699.069599,0.010555,0.006987,China_84.,CentralAsia,CentralAsia,no
18280.25233,5.073884678,12177.05939,0.014775,0.010595,China_84.,CentralAsia,CentralAsia,no
25440.7683,6.903208178,9575.760161,0.011618,0.008886,China_84.,CentralAsia,CentralAsia,no
33211.30528,6.903208178,10256.31967,0.012444,0.010491,China_84.,CentralAsia,CentralAsia,no
41644.45128,11.43775194,6642.452213,0.008059,0.007011,China_84.,CentralAsia,CentralAsia,no
50796.08107,11.43775194,7142.286573,0.008666,0.007684,China_84.,CentralAsia,CentralAsia,no
60727.98558,12.43661054,7060.398578,0.008566,0.00808,China_84.,CentralAsia,CentralAsia,no
71505.89982,12.43661054,7586.027369,0.009204,0.009162,China_84.,CentralAsia,CentralAsia,no
83202.78968,10.99335331,9206.021163,0.01117,0.011382,China_84.,CentralAsia,CentralAsia,no
95896.22247,10.99335331,9858.191157,0.011961,0.012446,China_84.,CentralAsia,CentralAsia,no
109671.6537,9.529001111,12150.583,0.014742,0.01544,China_84.,CentralAsia,CentralAsia,no
124621.7698,9.529001111,12948.43721,0.01571,0.016451,China_84.,CentralAsia,CentralAsia,no
140845.1733,8.914057448,14717.12097,0.017856,0.018609,China_84.,CentralAsia,CentralAsia,no
158451.6417,8.914057448,15609.29856,0.018939,0.019636,China_84.,CentralAsia,CentralAsia,no
177558.1832,8.672152566,16977.90227,0.020599,0.021252,China_84.,CentralAsia,CentralAsia,no
198293.6386,8.672152566,17920.11389,0.021743,0.022376,China_84.,CentralAsia,CentralAsia,no
220796.0514,8.758422313,18686.94795,0.022673,0.023273,China_84.,CentralAsia,CentralAsia,no
245216.6122,8.758422313,19633.32698,0.023821,0.024383,China_84.,CentralAsia,CentralAsia,no
271718.3438,9.215385295,19568.72849,0.023743,0.024239,China_84.,CentralAsia,CentralAsia,no
300478.7307,9.215385295,20481.23134,0.02485,0.025248,China_84.,CentralAsia,CentralAsia,no
331690.3766,9.664131401,20397.56893,0.024749,0.025085,China_84.,CentralAsia,CentralAsia,no
365561.6615,9.664131401,21254.68475,0.025789,0.02605,China_84.,CentralAsia,CentralAsia,no
402320.0286,9.741721136,21899.52846,0.026571,0.026815,China_84.,CentralAsia,CentralAsia,no
442211.3268,9.741721136,22664.41185,0.027499,0.027729,China_84.,CentralAsia,CentralAsia,no
485502.4404,9.441767748,24082.69674,0.02922,0.029466,China_84.,CentralAsia,CentralAsia,no
532483.2608,9.441767748,24669.72443,0.029932,0.030212,China_84.,CentralAsia,CentralAsia,no
583468.0013,8.981592713,26390.95924,0.03202,0.032331,China_84.,CentralAsia,CentralAsia,no
638797.8269,8.981592713,26663.51375,0.032351,0.032709,China_84.,CentralAsia,CentralAsia,no
698843.4829,8.567955086,28012.81501,0.033988,0.034369,China_84.,CentralAsia,CentralAsia,no
764006.6105,8.567955086,27829.15302,0.033765,0.03418,China_84.,CentralAsia,CentralAsia,no
834723.69,8.322546826,28206.75908,0.034224,0.034639,China_84.,CentralAsia,CentralAsia,no
911467.3564,8.322546826,27499.23688,0.033365,0.033777,China_84.,CentralAsia,CentralAsia,no
994752.3149,8.305866564,26615.84843,0.032293,0.032672,China_84.,CentralAsia,CentralAsia,no
1085135.341,8.305866564,25452.18671,0.030881,0.031212,China_84.,CentralAsia,CentralAsia,no
1183221.197,8.49839548,23570.96062,0.028599,0.028873,China_84.,CentralAsia,CentralAsia,no
1289666.576,8.49839548,22115.34661,0.026833,0.027038,China_84.,CentralAsia,CentralAsia,no
1405184.045,8.822424321,19800.47065,0.024024,0.024175,China_84.,CentralAsia,CentralAsia,no
1530547.306,8.822424321,18219.88786,0.022106,0.022193,China_84.,CentralAsia,CentralAsia,no
1666594.48,9.198727443,15915.12257,0.01931,0.019358,China_84.,CentralAsia,CentralAsia,no
1814236.655,9.198727443,14337.24118,0.017396,0.017396,China_84.,CentralAsia,CentralAsia,no
1974462.485,9.552957044,12288.30169,0.01491,0.014889,China_84.,CentralAsia,CentralAsia,no
2148343.451,9.552957044,10798.87368,0.013102,0.013057,China_84.,CentralAsia,CentralAsia,no
2337044.378,9.813723395,9101.49376,0.011043,0.010992,China_84.,CentralAsia,CentralAsia,no
2541827.378,9.813723395,7756.075917,0.009411,0.009354,China_84.,CentralAsia,CentralAsia,no
2764063.683,9.955673694,6394.629097,0.007759,0.007707,China_84.,CentralAsia,CentralAsia,no
3005240.878,9.955673694,5241.913296,0.00636,0.006313,China_84.,CentralAsia,CentralAsia,no
3266972.758,10.0147157,4174.547465,0.005065,0.005026,China_84.,CentralAsia,CentralAsia,no
3551011.817,10.0147157,3262.132779,0.003958,0.003927,China_84.,CentralAsia,CentralAsia,no
3859258.455,10.04425164,2472.823257,0.003,0.002978,China_84.,CentralAsia,CentralAsia,no
4193776.752,10.04425164,1824.969035,0.002214,0.002199,China_84.,CentralAsia,CentralAsia,no
4556804.328,10.06253792,1301.453996,0.001579,0.00157,China_84.,CentralAsia,CentralAsia,no
4950772.722,10.06253792,897.672832,0.001089,0.001085,China_84.,CentralAsia,CentralAsia,no
5378317.908,9.976596853,599.619464,0.000728,0.000727,China_84.,CentralAsia,CentralAsia,no
5842301.332,9.976596853,379.830453,0.000461,0.000462,China_84.,CentralAsia,CentralAsia,no
6345829.63,9.976596853,229.827058,0.000279,0.000281,China_84.,CentralAsia,CentralAsia,no
6892271.723,9.976596853,132.318078,0.000161,0.000162,China_84.,CentralAsia,CentralAsia,no
0,2.817267162,17614.16975,0.02137,0.041992,China_86.,CentralAsia,CentralAsia,no
5461.107686,2.906514053,18125.28201,0.02199,0.016682,China_86.,CentralAsia,CentralAsia,no
11389.78251,4.118097245,13609.87974,0.016512,0.011326,China_86.,CentralAsia,CentralAsia,no
17826.79326,6.675036242,8983.533402,0.010899,0.007099,China_86.,CentralAsia,CentralAsia,no
24816.0938,7.635658247,8429.819821,0.010227,0.007548,China_86.,CentralAsia,CentralAsia,no
32404.18604,7.635658247,9047.136009,0.010976,0.008699,China_86.,CentralAsia,CentralAsia,no
40642.66798,9.945284401,7458.857459,0.009049,0.007785,China_86.,CentralAsia,CentralAsia,no
49587.59673,9.945284401,8014.312631,0.009723,0.008946,China_86.,CentralAsia,CentralAsia,no
59299.48845,10.74254167,7968.494078,0.009667,0.009208,China_86.,CentralAsia,CentralAsia,no
69843.31843,10.74254167,8553.934055,0.010378,0.010184,China_86.,CentralAsia,CentralAsia,no
81291.70609,10.77203245,9148.508035,0.011099,0.011112,China_86.,CentralAsia,CentralAsia,no
93721.0929,10.77203245,9801.096861,0.011891,0.012019,China_86.,CentralAsia,CentralAsia,no
107216.2015,9.582136636,11779.35938,0.014291,0.01456,China_86.,CentralAsia,CentralAsia,no
121868.1248,9.582136636,12564.37055,0.015243,0.01567,China_86.,CentralAsia,CentralAsia,no
137776.2365,8.831728738,14505.73771,0.017599,0.0181,China_86.,CentralAsia,CentralAsia,no
155048.192,8.831728738,15395.5076,0.018678,0.01919,China_86.,CentralAsia,CentralAsia,no
173800.5643,8.845793683,16282.47407,0.019754,0.020217,China_86.,CentralAsia,CentralAsia,no
194160.119,8.845793683,17211.92943,0.020882,0.021273,China_86.,CentralAsia,CentralAsia,no
216265.7249,9.169642123,17521.16953,0.021257,0.021572,China_86.,CentralAsia,CentralAsia,no
240265.8057,9.169642123,18453.95048,0.022389,0.022612,China_86.,CentralAsia,CentralAsia,no
266323.4368,9.528982291,18667.06772,0.022647,0.022802,China_86.,CentralAsia,CentralAsia,no
294614.4335,9.528982291,19581.3217,0.023756,0.023823,China_86.,CentralAsia,CentralAsia,no
325331.1736,9.695025376,20135.87777,0.024429,0.024449,China_86.,CentralAsia,CentralAsia,no
358681.3231,9.695025376,21007.34434,0.025486,0.025447,China_86.,CentralAsia,CentralAsia,no
394889.7474,9.552486603,22160.08639,0.026885,0.02682,China_86.,CentralAsia,CentralAsia,no
434202.9704,9.552486603,22938.46206,0.027829,0.027757,China_86.,CentralAsia,CentralAsia,no
476885.9893,9.180992527,24576.91819,0.029817,0.029746,China_86.,CentralAsia,CentralAsia,no
523228.0076,9.180992527,25165.46921,0.030531,0.030494,China_86.,CentralAsia,CentralAsia,no
573542.4355,8.800073563,26710.17629,0.032405,0.032381,China_86.,CentralAsia,CentralAsia,no
628170.0747,8.800073563,26982.46059,0.032736,0.032745,China_86.,CentralAsia,CentralAsia,no
687481.0294,8.553310867,27838.1557,0.033774,0.033788,China_86.,CentralAsia,CentralAsia,no
751875.9804,8.553310867,27692.48462,0.033597,0.03362,China_86.,CentralAsia,CentralAsia,no
821791.9182,8.463607933,27617.05393,0.033505,0.033516,China_86.,CentralAsia,CentralAsia,no
897700.8692,8.463607933,27016.1208,0.032776,0.032776,China_86.,CentralAsia,CentralAsia,no
980116.9022,8.494025277,26104.89644,0.031671,0.03165,China_86.,CentralAsia,CentralAsia,no
1069598.677,8.494025277,25076.66162,0.030423,0.030384,China_86.,CentralAsia,CentralAsia,no
1166750.719,8.620320233,23512.00997,0.028525,0.028465,China_86.,CentralAsia,CentralAsia,no
1272231.699,8.620320233,22144.6292,0.026866,0.026781,China_86.,CentralAsia,CentralAsia,no
1386755.07,8.844367644,20122.90608,0.024413,0.024309,China_86.,CentralAsia,CentralAsia,no
1511095.44,8.844367644,18557.138,0.022514,0.02238,China_86.,CentralAsia,CentralAsia,no
1646094.94,9.159341343,16346.39737,0.019832,0.019687,China_86.,CentralAsia,CentralAsia,no
1792667.681,9.159341343,14739.97419,0.017883,0.017713,China_86.,CentralAsia,CentralAsia,no
1951805.493,9.522510824,12632.46631,0.015326,0.015158,China_86.,CentralAsia,CentralAsia,no
2124584.926,9.522510824,11113.26689,0.013483,0.013305,China_86.,CentralAsia,CentralAsia,no
2312176.173,9.866171799,9305.409052,0.011289,0.011128,China_86.,CentralAsia,CentralAsia,no
2515848.799,9.866171799,7953.925573,0.00965,0.009496,China_86.,CentralAsia,CentralAsia,no
2736981.299,10.14416258,6501.763483,0.007888,0.007758,China_86.,CentralAsia,CentralAsia,no
2977070.015,10.14416258,5366.998907,0.006511,0.006399,China_86.,CentralAsia,CentralAsia,no
3237740.603,10.35616467,4251.941501,0.005159,0.005072,China_86.,CentralAsia,CentralAsia,no
3520757.588,10.35616467,3364.670549,0.004082,0.004014,China_86.,CentralAsia,CentralAsia,no
3828035.829,10.51862456,2558.127675,0.003104,0.003057,China_86.,CentralAsia,CentralAsia,no
4161655.809,10.51862456,1924.313119,0.002335,0.002304,China_86.,CentralAsia,CentralAsia,no
4523875.736,10.60126244,1393.942394,0.001691,0.001674,China_86.,CentralAsia,CentralAsia,no
4917146.198,10.60126244,985.394294,0.001195,0.001188,China_86.,CentralAsia,CentralAsia,no
5344130.543,10.453671,678.732614,0.000823,0.000822,China_86.,CentralAsia,CentralAsia,no
5807717.623,10.453671,441.17499,0.000535,0.000537,China_86.,CentralAsia,CentralAsia,no
6311045.999,10.453671,274.435501,0.000333,0.000336,China_86.,CentralAsia,CentralAsia,no
6857522.413,10.453671,162.762949,0.000197,0.0002,China_86.,CentralAsia,CentralAsia,no
0,45.24202239,830.681329,0.001127,0.00133,CAN6. ,EasternAsia,EasternAsia,no
4568.500112,1.111242485,35838.3122,0.048615,0.123116,CAN6. ,EasternAsia,EasternAsia,no
9535.625792,3.591416865,11655.3016,0.01581,0.014547,CAN6. ,EasternAsia,EasternAsia,no
14936.42679,4.074153521,10987.64518,0.014905,0.011308,CAN6. ,EasternAsia,EasternAsia,no
20809.61479,5.511734427,8702.881724,0.011805,0.008627,CAN6. ,EasternAsia,EasternAsia,no
27194.94771,5.511734427,9335.309826,0.012663,0.009359,CAN6. ,EasternAsia,EasternAsia,no
34137.93791,7.539400781,7327.202311,0.009939,0.007589,CAN6. ,EasternAsia,EasternAsia,no
41687.7597,7.539400781,7874.563529,0.010682,0.008603,CAN6. ,EasternAsia,EasternAsia,no
49896.20299,9.527035749,6699.7575,0.009088,0.007847,CAN6. ,EasternAsia,EasternAsia,no
58821.85842,9.527035749,7206.010621,0.009775,0.008761,CAN6. ,EasternAsia,EasternAsia,no
68526.97855,10.79294063,6839.999809,0.009278,0.008494,CAN6. ,EasternAsia,EasternAsia,no
79079.57036,10.79294063,7353.596869,0.009975,0.009383,CAN6. ,EasternAsia,EasternAsia,no
90553.9184,10.07021183,8460.796356,0.011477,0.010953,CAN6. ,EasternAsia,EasternAsia,no
103030.0617,10.07021183,9068.419245,0.012301,0.011812,CAN6. ,EasternAsia,EasternAsia,no
116595.363,8.944488139,10917.83511,0.01481,0.014277,CAN6. ,EasternAsia,EasternAsia,no
131345.5553,8.944488139,11645.82463,0.015798,0.01526,CAN6. ,EasternAsia,EasternAsia,no
147384.2184,8.426565,13154.89286,0.017845,0.017156,CAN6. ,EasternAsia,EasternAsia,no
164822.7791,8.426565,13963.24479,0.018941,0.018147,CAN6. ,EasternAsia,EasternAsia,no
183784.6964,8.310751004,14993.34091,0.020338,0.019412,CAN6. ,EasternAsia,EasternAsia,no
204402.3223,8.310751004,15838.54252,0.021485,0.020443,CAN6. ,EasternAsia,EasternAsia,no
226820.5638,8.507067676,16310.34688,0.022125,0.020987,CAN6. ,EasternAsia,EasternAsia,no
251196.3604,8.507067676,17153.0872,0.023268,0.021981,CAN6. ,EasternAsia,EasternAsia,no
277701.2987,8.889577253,17227.1407,0.023369,0.022004,CAN6. ,EasternAsia,EasternAsia,no
306520.044,8.889577253,18038.62298,0.024469,0.02292,CAN6. ,EasternAsia,EasternAsia,no
337856.0941,9.181258267,18240.6977,0.024743,0.023107,CAN6. ,EasternAsia,EasternAsia,no
371928.1176,9.181258267,18996.55367,0.025769,0.023977,CAN6. ,EasternAsia,EasternAsia,no
408975.7082,9.152735757,19769.27981,0.026817,0.024917,CAN6. ,EasternAsia,EasternAsia,no
449258.8621,9.152735757,20423.99497,0.027705,0.025717,CAN6. ,EasternAsia,EasternAsia,no
493059.5466,8.843904379,21717.71796,0.02946,0.027342,CAN6. ,EasternAsia,EasternAsia,no
540684.8393,8.843904379,22180.99191,0.030088,0.027947,CAN6. ,EasternAsia,EasternAsia,no
592469.544,8.444910241,23555.32124,0.031953,0.029688,CAN6. ,EasternAsia,EasternAsia,no
648776.7133,8.444910241,23700.21026,0.032149,0.029905,CAN6. ,EasternAsia,EasternAsia,no
710000.2646,8.102402327,24640.22714,0.033424,0.031095,CAN6. ,EasternAsia,EasternAsia,no
776570.7345,8.102402327,24347.42948,0.033027,0.030755,CAN6. ,EasternAsia,EasternAsia,no
848954.7554,7.881052663,24490.7992,0.033222,0.030932,CAN6. ,EasternAsia,EasternAsia,no
927659.2411,7.881052663,23704.84477,0.032156,0.029954,CAN6. ,EasternAsia,EasternAsia,no
1013237.141,7.827336655,22857.85423,0.031007,0.028869,CAN6. ,EasternAsia,EasternAsia,no
1106288.485,7.827336655,21639.5205,0.029354,0.027317,CAN6. ,EasternAsia,EasternAsia,no
1207465.618,7.97429476,19895.48464,0.026988,0.025086,CAN6. ,EasternAsia,EasternAsia,no
1317477.904,7.97429476,18422.15256,0.02499,0.023185,CAN6. ,EasternAsia,EasternAsia,no
1437097.486,8.317848936,16185.67951,0.021956,0.020334,CAN6. ,EasternAsia,EasternAsia,no
1567162.94,8.317848936,14671.2659,0.019902,0.018375,CAN6. ,EasternAsia,EasternAsia,no
1708586.608,8.807487351,12431.34145,0.016863,0.015535,CAN6. ,EasternAsia,EasternAsia,no
1862360.344,8.807487351,11034.13772,0.014968,0.013738,CAN6. ,EasternAsia,EasternAsia,no
2029562.845,9.351317347,9122.161933,0.012374,0.011334,CAN6. ,EasternAsia,EasternAsia,no
2211366.445,9.351317347,7914.542128,0.010736,0.009798,CAN6. ,EasternAsia,EasternAsia,no
2409046.538,9.84196041,6437.229478,0.008732,0.007956,CAN6. ,EasternAsia,EasternAsia,no
2623989.421,9.84196041,5433.121093,0.00737,0.006697,CAN6. ,EasternAsia,EasternAsia,no
2857702.231,10.17911218,4356.9324,0.00591,0.005366,CAN6. ,EasternAsia,EasternAsia,no
3111824.984,10.17911218,3547.12946,0.004812,0.004363,CAN6. ,EasternAsia,EasternAsia,no
3388138.94,10.30449114,2786.932426,0.00378,0.003428,CAN6. ,EasternAsia,EasternAsia,no
3688582.822,10.30449114,2161.578446,0.002932,0.00266,CAN6. ,EasternAsia,EasternAsia,no
4015263.275,10.23473643,1636.886027,0.00222,0.002016,CAN6. ,EasternAsia,EasternAsia,no
4370472.137,10.23473643,1190.514653,0.001615,0.001468,CAN6. ,EasternAsia,EasternAsia,no
4756700.031,9.931516813,855.895501,0.001161,0.001057,CAN6. ,EasternAsia,EasternAsia,no
5176655.729,9.931516813,570.063573,0.000773,0.000706,CAN6. ,EasternAsia,EasternAsia,no
5633284.979,9.931516813,363.798678,0.000493,0.000452,CAN6. ,EasternAsia,EasternAsia,no
6129790.387,9.931516813,221.624772,0.000301,0.000276,CAN6. ,EasternAsia,EasternAsia,no
0,81054.60477,0.09595,0,0,yCAN9a.,yTibetan,yTibetan,yes
2077.471264,265.045182,32.09602,0.000097,0.000068,yCAN9a.,yTibetan,yTibetan,yes
4350.002976,1.452066628,6346.287509,0.019112,0.023967,yCAN9a.,yTibetan,yTibetan,yes
6835.529184,1.224673064,8049.42787,0.024241,0.029644,yCAN9a.,yTibetan,yTibetan,yes
9554.419424,1.323395872,7944.194628,0.023924,0.023903,yCAN9a.,yTibetan,yTibetan,yes
12528.37168,1.323395872,8461.01442,0.02548,0.024696,yCAN9a.,yTibetan,yTibetan,yes
15781.29802,0.5210007,22306.63489,0.067177,0.065302,yCAN9a.,yTibetan,yTibetan,yes
19339.54598,0.5210007,22498.6145,0.067755,0.067263,yCAN9a.,yTibetan,yTibetan,yes
23231.67722,0.408538016,28361.4072,0.085411,0.085021,yCAN9a.,yTibetan,yTibetan,yes
27489.13165,0.408538016,27411.33989,0.08255,0.082703,yCAN9a.,yTibetan,yTibetan,yes
32146.00611,0.634769188,17276.81931,0.052029,0.052034,yCAN9a.,yTibetan,yTibetan,yes
37239.71856,0.634769188,17180.5007,0.051739,0.051445,yCAN9a.,yTibetan,yTibetan,yes
42811.22947,1.204834404,9151.05268,0.027559,0.027324,yCAN9a.,yTibetan,yTibetan,yes
48905.92749,1.204834404,9426.732203,0.028389,0.028096,yCAN9a.,yTibetan,yTibetan,yes
55572.07955,2.204926792,5358.635205,0.016138,0.015998,yCAN9a.,yTibetan,yTibetan,yes
62863.93062,2.204926792,5636.356489,0.016974,0.016853,yCAN9a.,yTibetan,yTibetan,yes
70840.15382,3.773267844,3483.842649,0.010492,0.01043,yCAN9a.,yTibetan,yTibetan,yes
79564.51466,3.773267844,3708.134213,0.011167,0.011075,yCAN9a.,yTibetan,yTibetan,yes
89107.64227,5.877486704,2541.556455,0.007654,0.007571,yCAN9a.,yTibetan,yTibetan,yes
99545.92243,5.877486704,2722.598669,0.008199,0.008076,yCAN9a.,yTibetan,yTibetan,yes
110963.933,7.727297708,2220.402973,0.006687,0.006591,yCAN9a.,yTibetan,yTibetan,yes
123453.3369,7.727297708,2383.208756,0.007177,0.007094,yCAN9a.,yTibetan,yTibetan,yes
137114.4319,8.687174352,2274.027454,0.006848,0.006782,yCAN9a.,yTibetan,yTibetan,yes
152057.4792,8.687174352,2437.894437,0.007342,0.007312,yCAN9a.,yTibetan,yTibetan,yes
168402.482,8.888250556,2550.302721,0.00768,0.007691,yCAN9a.,yTibetan,yTibetan,yes
186281.178,8.888250556,2724.810207,0.008206,0.008277,yCAN9a.,yTibetan,yTibetan,yes
205837.4824,9.015499772,2864.396689,0.008626,0.008728,yCAN9a.,yTibetan,yTibetan,yes
227228.8163,9.015499772,3047.532285,0.009178,0.009292,yCAN9a.,yTibetan,yTibetan,yes
250627.4352,9.358813004,3117.159843,0.009387,0.009494,yCAN9a.,yTibetan,yTibetan,yes
276221.3143,9.358813004,3302.538441,0.009946,0.01001,yCAN9a.,yTibetan,yTibetan,yes
304216.8061,9.680000532,3374.799271,0.010163,0.010195,yCAN9a.,yTibetan,yTibetan,yes
334839.0823,9.680000532,3557.742295,0.010714,0.010693,yCAN9a.,yTibetan,yTibetan,yes
368334.5702,9.624688788,3758.659985,0.011319,0.011268,yCAN9a.,yTibetan,yTibetan,yes
404973.166,9.624688788,3932.780026,0.011844,0.011767,yCAN9a.,yTibetan,yTibetan,yes
445049.3425,9.244020504,4262.105667,0.012835,0.012739,yCAN9a.,yTibetan,yTibetan,yes
488886.1338,9.244020504,4410.975848,0.013284,0.013182,yCAN9a.,yTibetan,yTibetan,yes
536836.0216,8.806784992,4759.330723,0.014333,0.014211,yCAN9a.,yTibetan,yTibetan,yes
589284.9199,8.806784992,4856.021383,0.014624,0.014497,yCAN9a.,yTibetan,yTibetan,yes
646655.2752,8.474511968,5107.444353,0.015381,0.015228,yCAN9a.,yTibetan,yTibetan,yes
709408.7232,8.474511968,5123.448596,0.015429,0.015264,yCAN9a.,yTibetan,yTibetan,yes
778050.517,8.278799876,5212.360288,0.015697,0.015501,yCAN9a.,yTibetan,yTibetan,yes
853132.8481,8.278799876,5127.794045,0.015442,0.015229,yCAN9a.,yTibetan,yTibetan,yes
935260.1604,8.22262766,5026.726099,0.015138,0.014897,yCAN9a.,yTibetan,yTibetan,yes
1025093.357,8.22262766,4839.006133,0.014573,0.014309,yCAN9a.,yTibetan,yTibetan,yes
1123355.998,8.326880636,4549.326589,0.0137,0.013417,yCAN9a.,yTibetan,yTibetan,yes
1230838.291,8.326880636,4279.267659,0.012887,0.012577,yCAN9a.,yTibetan,yTibetan,yes
1348405.939,8.579859404,3861.373176,0.011629,0.011313,yCAN9a.,yTibetan,yTibetan,yes
1477005.019,8.579859404,3545.250811,0.010677,0.010339,yCAN9a.,yTibetan,yTibetan,yes
1617670.614,8.934967644,3086.818212,0.009296,0.008971,yCAN9a.,yTibetan,yTibetan,yes
1771534.782,8.934967644,2761.599049,0.008317,0.007982,yCAN9a.,yTibetan,yTibetan,yes
1939836.302,9.349133952,2328.710497,0.007013,0.006707,yCAN9a.,yTibetan,yTibetan,yes
2123929.305,9.349133952,2024.554982,0.006097,0.005798,yCAN9a.,yTibetan,yTibetan,yes
2325296.117,9.732864208,1663.101122,0.005008,0.004748,yCAN9a.,yTibetan,yTibetan,yes
2545557.223,9.732864208,1397.456493,0.004208,0.003972,yCAN9a.,yTibetan,yTibetan,yes
2786485.438,9.857564716,1133.173657,0.003413,0.003216,yCAN9a.,yTibetan,yTibetan,yes
3050020.296,9.857564716,907.823618,0.002734,0.002571,yCAN9a.,yTibetan,yTibetan,yes
3338282.441,9.857564716,706.368846,0.002127,0.001999,yCAN9a.,yTibetan,yTibetan,yes
3653592.452,9.857564716,532.354069,0.001603,0.001508,yCAN9a.,yTibetan,yTibetan,yes
0,6.604520243,7327.908094,0.009119,0.016975,CAN24.,CentralAsia,CentralAsia,no
5429.02536,2.893454113,17864.0075,0.022231,0.019255,CAN24.,CentralAsia,CentralAsia,no
11320.65051,5.917547691,9314.965135,0.011592,0.007945,CAN24.,CentralAsia,CentralAsia,no
17714.9632,5.953094468,9923.573311,0.012349,0.009276,CAN24.,CentralAsia,CentralAsia,no
24655.23273,7.868050521,8052.688043,0.010021,0.008363,CAN24.,CentralAsia,CentralAsia,no
32187.27365,7.868050521,8642.896784,0.010756,0.009242,CAN24.,CentralAsia,CentralAsia,no
40361.99105,11.58926151,6304.758221,0.007846,0.007064,CAN24.,CentralAsia,CentralAsia,no
49234.74417,11.58926151,6782.48935,0.00844,0.007867,CAN24.,CentralAsia,CentralAsia,no
58863.43753,11.86137223,7124.498308,0.008866,0.008699,CAN24.,CentralAsia,CentralAsia,no
69314.24771,11.86137223,7654.18709,0.009525,0.009554,CAN24.,CentralAsia,CentralAsia,no
80656.53288,10.48535188,9287.188065,0.011557,0.011726,CAN24.,CentralAsia,CentralAsia,no
92966.65063,10.48535188,9943.59724,0.012374,0.012828,CAN24.,CentralAsia,CentralAsia,no
106326.6854,9.087053328,12255.63748,0.015251,0.015975,CAN24.,CentralAsia,CentralAsia,no
120826.9936,9.087053328,13057.24055,0.016249,0.017049,CAN24.,CentralAsia,CentralAsia,no
136563.6587,8.628828188,14618.63826,0.018192,0.018975,CAN24.,CentralAsia,CentralAsia,no
153643.5812,8.628828188,15505.2422,0.019295,0.019999,CAN24.,CentralAsia,CentralAsia,no
172180.0249,8.462728716,16731.20609,0.020821,0.021443,CAN24.,CentralAsia,CentralAsia,no
192298.3435,8.462728716,17663.92884,0.021982,0.022556,CAN24.,CentralAsia,CentralAsia,no
214133.4356,8.588002903,18337.59792,0.02282,0.023332,CAN24.,CentralAsia,CentralAsia,no
237831.0167,8.588002903,19274.29854,0.023986,0.024409,CAN24.,CentralAsia,CentralAsia,no
263550.1653,9.045092802,19200.36896,0.023894,0.024216,CAN24.,CentralAsia,CentralAsia,no
291463.9586,9.045092802,20105.46884,0.02502,0.0252,CAN24.,CentralAsia,CentralAsia,no
321758.8364,9.352721375,20312.34689,0.025278,0.02538,CAN24.,CentralAsia,CentralAsia,no
